scraping_date,scraping_time,floorplan_name,bedroom,bathroom,apartment_number,square_footage,rent_min,rent_max,move_in_month,move_in_day,move_in_year
2022-05-29,15,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,15,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,15,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-29,16,Aspen,1,1,2314,592,1391,2016,5,29,2022
2022-05-29,16,Aspen,1,1,1424,592,1391,2016,5,29,2022
2022-05-29,16,Aspen,1,1,2304,592,1391,2016,5,29,2022
2022-05-29,16,Azalea,1,1,1034,599,1421,2057,5,29,2022
2022-05-29,16,Azalea,1,1,1013,599,1376,1995,5,29,2022
2022-05-29,16,Azalea,1,1,1016,599,1486,2136,5,29,2022
2022-05-29,16,Beech,1,1,716,851,1685,2429,5,29,2022
2022-05-29,16,Beech,1,1,1116,851,1715,2466,5,29,2022
2022-05-29,16,Beech,1,1,1716,851,1715,2466,5,29,2022
2022-05-29,16,Cypress,2,2,638,987,1880,2465,5,29,2022
2022-05-29,16,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-29,16,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-29,16,Dogwood,2,2,2622,1233,1907,2525,5,29,2022
2022-05-29,16,Dogwood,2,2,1322,1233,2005,2635,5,29,2022
2022-05-29,16,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-29,16,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-29,16,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-29,16,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,16,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,16,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-29,17,Aspen,1,1,2314,592,1391,2016,5,29,2022
2022-05-29,17,Aspen,1,1,1424,592,1391,2016,5,29,2022
2022-05-29,17,Aspen,1,1,2304,592,1391,2016,5,29,2022
2022-05-29,17,Azalea,1,1,1034,599,1421,2057,5,29,2022
2022-05-29,17,Azalea,1,1,1013,599,1376,1995,5,29,2022
2022-05-29,17,Azalea,1,1,1016,599,1486,2136,5,29,2022
2022-05-29,17,Beech,1,1,716,851,1685,2429,5,29,2022
2022-05-29,17,Beech,1,1,1116,851,1715,2466,5,29,2022
2022-05-29,17,Beech,1,1,1716,851,1715,2466,5,29,2022
2022-05-29,17,Cypress,2,2,638,987,1880,2465,5,29,2022
2022-05-29,17,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-29,17,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-29,17,Dogwood,2,2,2622,1233,1907,2525,5,29,2022
2022-05-29,17,Dogwood,2,2,1322,1233,2005,2635,5,29,2022
2022-05-29,17,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-29,17,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-29,17,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-29,17,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,17,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,17,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-29,18,Aspen,1,1,2314,592,1391,2016,5,29,2022
2022-05-29,18,Aspen,1,1,1424,592,1391,2016,5,29,2022
2022-05-29,18,Aspen,1,1,2304,592,1391,2016,5,29,2022
2022-05-29,18,Azalea,1,1,1034,599,1421,2057,5,29,2022
2022-05-29,18,Azalea,1,1,1013,599,1376,1995,5,29,2022
2022-05-29,18,Azalea,1,1,1016,599,1486,2136,5,29,2022
2022-05-29,18,Beech,1,1,716,851,1685,2429,5,29,2022
2022-05-29,18,Beech,1,1,1116,851,1715,2466,5,29,2022
2022-05-29,18,Beech,1,1,1716,851,1715,2466,5,29,2022
2022-05-29,18,Cypress,2,2,638,987,1880,2465,5,29,2022
2022-05-29,18,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-29,18,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-29,18,Dogwood,2,2,2622,1233,1907,2525,5,29,2022
2022-05-29,18,Dogwood,2,2,1322,1233,2005,2635,5,29,2022
2022-05-29,18,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-29,18,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-29,18,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-29,18,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,18,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,18,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-29,19,Aspen,1,1,2314,592,1391,2016,5,29,2022
2022-05-29,19,Aspen,1,1,1424,592,1391,2016,5,29,2022
2022-05-29,19,Aspen,1,1,2304,592,1391,2016,5,29,2022
2022-05-29,19,Azalea,1,1,1034,599,1421,2057,5,29,2022
2022-05-29,19,Azalea,1,1,1013,599,1376,1995,5,29,2022
2022-05-29,19,Azalea,1,1,1016,599,1486,2136,5,29,2022
2022-05-29,19,Beech,1,1,716,851,1685,2429,5,29,2022
2022-05-29,19,Beech,1,1,1116,851,1715,2466,5,29,2022
2022-05-29,19,Beech,1,1,1716,851,1715,2466,5,29,2022
2022-05-29,19,Cypress,2,2,638,987,1880,2465,5,29,2022
2022-05-29,19,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-29,19,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-29,19,Dogwood,2,2,2622,1233,1907,2525,5,29,2022
2022-05-29,19,Dogwood,2,2,1322,1233,2005,2635,5,29,2022
2022-05-29,19,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-29,19,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-29,19,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-29,19,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,19,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,19,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-29,20,Aspen,1,1,2314,592,1391,2016,5,29,2022
2022-05-29,20,Aspen,1,1,1424,592,1391,2016,5,29,2022
2022-05-29,20,Aspen,1,1,2304,592,1391,2016,5,29,2022
2022-05-29,20,Azalea,1,1,1034,599,1421,2057,5,29,2022
2022-05-29,20,Azalea,1,1,1013,599,1376,1995,5,29,2022
2022-05-29,20,Azalea,1,1,1016,599,1486,2136,5,29,2022
2022-05-29,20,Beech,1,1,716,851,1685,2429,5,29,2022
2022-05-29,20,Beech,1,1,1116,851,1715,2466,5,29,2022
2022-05-29,20,Beech,1,1,1716,851,1715,2466,5,29,2022
2022-05-29,20,Cypress,2,2,638,987,1880,2465,5,29,2022
2022-05-29,20,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-29,20,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-29,20,Dogwood,2,2,2622,1233,1907,2525,5,29,2022
2022-05-29,20,Dogwood,2,2,1322,1233,2005,2635,5,29,2022
2022-05-29,20,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-29,20,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-29,20,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-29,20,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,20,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,20,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-29,21,Aspen,1,1,2314,592,1391,2016,5,29,2022
2022-05-29,21,Aspen,1,1,1424,592,1391,2016,5,29,2022
2022-05-29,21,Aspen,1,1,2304,592,1391,2016,5,29,2022
2022-05-29,21,Azalea,1,1,1034,599,1421,2057,5,29,2022
2022-05-29,21,Azalea,1,1,1013,599,1376,1995,5,29,2022
2022-05-29,21,Azalea,1,1,1016,599,1486,2136,5,29,2022
2022-05-29,21,Beech,1,1,716,851,1685,2429,5,29,2022
2022-05-29,21,Beech,1,1,1116,851,1715,2466,5,29,2022
2022-05-29,21,Beech,1,1,1716,851,1715,2466,5,29,2022
2022-05-29,21,Cypress,2,2,638,987,1880,2465,5,29,2022
2022-05-29,21,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-29,21,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-29,21,Dogwood,2,2,2622,1233,1907,2525,5,29,2022
2022-05-29,21,Dogwood,2,2,1322,1233,2005,2635,5,29,2022
2022-05-29,21,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-29,21,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-29,21,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-29,21,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,21,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,21,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-29,22,Aspen,1,1,2314,592,1391,2016,5,29,2022
2022-05-29,22,Aspen,1,1,1424,592,1391,2016,5,29,2022
2022-05-29,22,Aspen,1,1,2304,592,1391,2016,5,29,2022
2022-05-29,22,Azalea,1,1,1034,599,1421,2057,5,29,2022
2022-05-29,22,Azalea,1,1,1013,599,1376,1995,5,29,2022
2022-05-29,22,Azalea,1,1,1016,599,1486,2136,5,29,2022
2022-05-29,22,Beech,1,1,716,851,1685,2429,5,29,2022
2022-05-29,22,Beech,1,1,1116,851,1715,2466,5,29,2022
2022-05-29,22,Beech,1,1,1716,851,1715,2466,5,29,2022
2022-05-29,22,Cypress,2,2,638,987,1880,2465,5,29,2022
2022-05-29,22,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-29,22,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-29,22,Dogwood,2,2,2622,1233,1907,2525,5,29,2022
2022-05-29,22,Dogwood,2,2,1322,1233,2005,2635,5,29,2022
2022-05-29,22,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-29,22,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-29,22,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-29,22,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,22,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,22,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-29,23,Aspen,1,1,2314,592,1391,2016,5,29,2022
2022-05-29,23,Aspen,1,1,1424,592,1391,2016,5,29,2022
2022-05-29,23,Aspen,1,1,2304,592,1391,2016,5,29,2022
2022-05-29,23,Azalea,1,1,1034,599,1421,2057,5,29,2022
2022-05-29,23,Azalea,1,1,1013,599,1376,1995,5,29,2022
2022-05-29,23,Azalea,1,1,1016,599,1486,2136,5,29,2022
2022-05-29,23,Beech,1,1,716,851,1685,2429,5,29,2022
2022-05-29,23,Beech,1,1,1116,851,1715,2466,5,29,2022
2022-05-29,23,Beech,1,1,1716,851,1715,2466,5,29,2022
2022-05-29,23,Cypress,2,2,638,987,1880,2465,5,29,2022
2022-05-29,23,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-29,23,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-29,23,Dogwood,2,2,2622,1233,1907,2525,5,29,2022
2022-05-29,23,Dogwood,2,2,1322,1233,2005,2635,5,29,2022
2022-05-29,23,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-29,23,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-29,23,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-29,23,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-29,23,Fir,3,2,908,1350,2514,3814,5,29,2022
2022-05-29,23,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,0,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,0,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,0,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,0,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,0,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,0,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,0,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,0,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,0,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,0,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,0,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,0,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,0,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,0,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,0,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,0,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,0,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,0,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,0,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,0,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,3,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,3,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,3,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,3,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,3,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,3,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,3,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,3,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,3,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,3,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,3,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,3,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,3,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,3,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,3,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,3,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,3,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,3,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,3,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,3,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,4,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,4,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,4,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,4,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,4,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,4,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,4,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,4,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,4,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,4,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,4,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,4,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,4,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,4,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,4,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,4,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,4,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,4,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,4,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,4,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,4,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,4,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,4,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,4,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,4,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,4,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,4,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,4,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,4,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,4,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,4,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,4,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,4,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,4,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,4,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,4,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,4,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,4,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,4,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,4,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,5,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,5,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,5,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,5,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,5,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,5,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,5,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,5,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,5,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,5,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,5,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,5,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,5,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,5,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,5,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,5,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,5,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,5,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,5,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,5,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,6,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,6,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,6,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,6,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,6,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,6,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,6,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,6,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,6,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,6,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,6,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,6,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,6,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,6,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,6,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,6,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,6,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,6,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,6,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,6,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,7,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,7,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,7,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,7,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,7,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,7,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,7,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,7,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,7,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,7,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,7,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,7,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,7,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,7,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,7,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,7,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,7,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,7,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,7,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,7,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,8,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,8,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,8,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,8,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,8,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,8,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,8,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,8,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,8,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,8,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,8,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,8,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,8,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,8,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,8,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,8,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,8,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,8,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,8,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,8,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,9,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,9,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,9,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,9,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,9,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,9,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,9,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,9,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,9,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,9,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,9,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,9,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,9,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,9,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,9,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,9,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,9,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,9,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,9,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,9,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,10,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,10,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,10,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,10,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,10,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,10,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,10,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,10,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,10,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,10,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,10,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,10,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,10,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,10,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,10,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,10,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,10,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,10,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,10,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,10,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,11,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,11,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,11,Aspen,1,1,2304,592,1391,2016,5,30,2022
2022-05-30,11,Azalea,1,1,1034,599,1421,2057,5,30,2022
2022-05-30,11,Azalea,1,1,1013,599,1376,1995,5,30,2022
2022-05-30,11,Azalea,1,1,1016,599,1486,2136,5,30,2022
2022-05-30,11,Beech,1,1,716,851,1685,2429,5,30,2022
2022-05-30,11,Beech,1,1,1116,851,1715,2466,5,30,2022
2022-05-30,11,Beech,1,1,1716,851,1715,2466,5,30,2022
2022-05-30,11,Cypress,2,2,638,987,1880,2465,5,30,2022
2022-05-30,11,Cypress,2,2,1117,987,1825,2478,7,26,2022
2022-05-30,11,Cypress,2,2,1618,987,1825,2595,7,28,2022
2022-05-30,11,Dogwood,2,2,2622,1233,1907,2525,5,30,2022
2022-05-30,11,Dogwood,2,2,1322,1233,2005,2635,5,30,2022
2022-05-30,11,Dogwood,2,2,1312,1233,1980,2617,6,5,2022
2022-05-30,11,Ficus,3,2,1923,1456,2588,3629,6,29,2022
2022-05-30,11,Ficus,3,2,1924,1456,2543,3833,7,30,2022
2022-05-30,11,Ficus,3,2,122,1456,2588,3898,7,31,2022
2022-05-30,11,Fir,3,2,908,1350,2514,3814,5,30,2022
2022-05-30,11,Fir,3,2,922,1350,2538,3512,7,5,2022
2022-05-30,12,Aspen,1,1,2314,592,1391,2016,5,30,2022
2022-05-30,12,Aspen,1,1,1424,592,1391,2016,5,30,2022
2022-05-30,12,Aspen,1,1,2304,592,1391,2016,5,30,2022
